technique_id,x_mitre_is_subtechnique,technique,tactic,platform,data_source,definition,collection_layers,data_source_platform,contributors,data_component,type,description,source_data_element,relationship,target_data_element,references
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked connection to,process,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked connection from,ip,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked connection from,port,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked connection from,process,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked connection to,ip,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked connection to,port,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked listener on,ip,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked listener on,port,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network connection creation,activity,"Information about the creation of a network connection, either captured on the wire or on an endpoint.",host,blocked listener on,process,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic flow,information,"Information about the flow of network packets in a network connection, either captured on the wire or on an endpoint.",network traffic flow,originated from,ip,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic flow,information,"Information about the flow of network packets in a network connection, either captured on the wire or on an endpoint.",network traffic flow,responded from,ip,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic flow,information,"Information about the flow of network packets in a network connection, either captured on the wire or on an endpoint.",network traffic flow,originated from,port,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic flow,information,"Information about the flow of network packets in a network connection, either captured on the wire or on an endpoint.",network traffic flow,responded from,port,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic flow,information,"Information about the flow of network packets in a network connection, either captured on the wire or on an endpoint.",network traffic flow,identified,transport layer protocol,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic flow,information,"Information about the flow of network packets in a network connection, either captured on the wire or on an endpoint.",network traffic flow,identified,application layer protocol,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic flow,information,"Information about the flow of network packets in a network connection, either captured on the wire or on an endpoint.",network traffic flow,identified,network traffic volume,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,administration traffic,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,dns traffic,
T1048.003,True,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,['exfiltration'],"['Linux', 'macOS', 'Windows']",network traffic,"Network traffic, either summarized (e.g., as netflow) or captured in some format (e.g., as PCAP). This may be captured at the endpoint or network level.","['host', 'network', 'cloud']","['Windows', 'Linux', 'macOS', 'IaaS']","['ATT&CK', 'CTID', 'ExtraHop']",network traffic content,information,"Information about the content of network packets and the protocols associated to them, either captured on the wire or on an endpoint.",network traffic,contained,encrypted traffic,
